"title","image","link","specialPrice","realPrice","price","specialDiscount","discount","storeName"
"iPhone 12 64 GB Blanco","/medias/194252029800-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNTk0fGltYWdlL3dlYnB8YURFd0wyaG1ZeTh4TkRJNU5URTFNalUxT0RFeE1DOHhPVFF5TlRJd01qazRNREJmTURBeFh6TXhNRmQ0TXpFd1NBfDI0NzM4NDRkYTk4MDZhZTI3ZDk2YWMzMGM4NWMzMDE0Y2IwMjY4ZGFkMmIyZTk5NDIyMzY0NmFlYTEyM2EzNzU","https://www.alkosto.com/iphone12-64gb-blanco/p/194252029800?algEvent=eyJvYmplY3RJZCI6IjE5NDI1MjAyOTgwMCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",1549010,3539604.166666667,1699010,"56.24%","52.00%","alkosto"
"iPhone 15 128 GB 5G Negro","/medias/195949035913-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNTUwfGltYWdlL3dlYnB8YURSakwyZzBaUzh4TkRNMU5qSTRPREEwTlRBNE5pOHhPVFU1TkRrd016VTVNVE5mTURBeFh6TXhNRmQ0TXpFd1NBfDM2Mzk4YmE2YzMxNTQwYTJlZWEwODVkMjFmM2Q0Mjk3MTFjMzg1NGU2ZDg2NGExMzZlMTk4YzMyZWVkYWEyNTU","https://www.alkosto.com/iphone-15-128gb-5g-negro/p/195949035913?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNTkxMyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4560685.393258427,4059010,,"11%","alkosto"
"iPhone 16 Pro Max 256 GB Titanio Negro","/medias/195949805653-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzYwfGltYWdlL3dlYnB8YUdJMUwyZzNNQzh4TkRjMk5Ea3hOalV6T1RReU1pOHhPVFU1TkRrNE1EVTJOVE5mTURBeFh6TXhNRmQ0TXpFd1NBfDA4ZDg1MTZiMmY2ZTI2MWJmMGM1MmYxNzAxYjdiZDNlNjBiZDdmNTcyZGJmNjQxZjMyYmIwYzFiYWMyYzU2MmY","https://www.alkosto.com/iphone-16-pro-max-256gb-titanio-negro/p/195949805653?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgwNTY1MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,6969010,6969010,,"0.00%","alkosto"
"iPhone 16 Pro Max 256 GB Titanio Natural","/medias/195949806223-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0OTg2fGltYWdlL3dlYnB8YUdKaEwyZzFZaTh4TkRjMk5Ea3hPRE13T0RnNU5DOHhPVFU1TkRrNE1EWXlNak5mTURBeFh6TXhNRmQ0TXpFd1NBfDA0OTExZTYyNGI3MDFiNWQxZTQ3ZTJjN2U3ODE0ZDJmMTg0MmEzOGNlMzE1OGU2ODM1NmExMDQ3ZjM5NzAxZmE","https://www.alkosto.com/iphone-16-pro-max-256gb-titanio-natural/p/195949806223?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgwNjIyMyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,6969010,6969010,,"0.00%","alkosto"
"iPhone 15 128 GB 5G Rosa","/medias/195949036095-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0Mjk0fGltYWdlL3dlYnB8YUdNeEwyaGxPUzh4TkRNMU5qQTFNakV4TlRRNE5pOHhPVFU1TkRrd016WXdPVFZmTURBeFh6TXhNRmQ0TXpFd1NBfDI3YTlmMDM2MDE4MzUxMmQxMGU2ODRhMGQ4MzI0MjcyYzExYTJkOWZkZmE2ZDNlN2M5ZDk2NzNlZThlM2RlNWI","https://www.alkosto.com/iphone-15-128gb-5g-rosa/p/195949036095?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNjA5NSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4560685.393258427,4059010,,"11%","alkosto"
"iPhone 16 Pro 128 GB Titanio Negro","/medias/195949771040-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzYwfGltYWdlL3dlYnB8YUdGa0wyaGxOQzh4TkRjMk5Ea3dOekV3TWpJek9DOHhPVFU1TkRrM056RXdOREJmTURBeFh6TXhNRmQ0TXpFd1NBfGYxOTllMGMwMTEzMDVkNzk2MDJhYTI0MmFiYmMxNDZjMGYxMzNkODhkMGE0ZGUyNmRkNDIxY2IzMzRkNTFhYjA","https://www.alkosto.com/iphone-16-pro-128gb-titanio-negro/p/195949771040?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MTA0MCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,5799010,5799010,,"0.00%","alkosto"
"iPhone 12 64GB Morado","/medias/194252429945-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0MDQ4fGltYWdlL3dlYnB8YURJeEwyZ3hNQzh4TkRNd01UYzVORE16TmpjNU9DOHhPVFF5TlRJME1qazVORFZmTURBeFh6TXhNRmQ0TXpFd1NBfGU2YmY3MzVhM2Q3M2VlMmMyMzJiZTVkM2NiNGRlMDE5NjIwMTNiODM4NTAxNDA4ZTAxZDU4Nzc5YjRkYjFhZTE","https://www.alkosto.com/iphone-12-64gb-morado/p/194252429945?algEvent=eyJvYmplY3RJZCI6IjE5NDI1MjQyOTk0NSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,3539604.166666667,1699010,,"52%","alkosto"
"iPhone 16 Pro 128 GB Titanio Blanco","/medias/195949771231-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzQ0fGltYWdlL3dlYnB8YURsbUwyaGtNaTh4TkRjMk5Ea3dOelk1TWpBMk1pOHhPVFU1TkRrM056RXlNekZmTURBeFh6TXhNRmQ0TXpFd1NBfDgwNzFiMmM5MDE4YzVlNjFhNGU2YjcyMmViNGFiYWJiZWY1NTcyNDI2NDE2MjRjNzg0NzdiMGQ2ODZkNTk0MDE","https://www.alkosto.com/iphone-16-pro-128gb-titanio-blanco/p/195949771231?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MTIzMSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,5799010,5799010,,"0.00%","alkosto"
"iPhone 16 Pro 128 GB Titanio Natural","/medias/195949771613-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0OTg2fGltYWdlL3dlYnB8YURNNEwyZzJNaTh4TkRjMk5Ea3dPRGczTVRjeE1DOHhPVFU1TkRrM056RTJNVE5mTURBeFh6TXhNRmQ0TXpFd1NBfGI0OWM0MmU1ZjkxNTNkOTI1NWFlZjFmOWE4ZWEyNWQ4ZDA2NjNhMWQ4MmNiNTEyODRiOTJhNThiYWVhM2RmNGI","https://www.alkosto.com/iphone-16-pro-128gb-titanio-natural/p/195949771613?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MTYxMyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,5799010,5799010,,"0.00%","alkosto"
"iPhone 15 128 GB 5G Azul","/medias/195949036453-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0MTA4fGltYWdlL3dlYnB8YUdJMkwyZzNOUzh4TkRNMU5qQTJNVFUxTWpZM01DOHhPVFU1TkRrd016WTBOVE5mTURBeFh6TXhNRmQ0TXpFd1NBfDZiNTAwZjI4ZDc0YzUyMDRlM2I1Mjk2NzdjZDIzYzc5MWQyMTQ5ZGE5MDc4ZGVhNzMyMjA2MjE5YzcxYTYxYmY","https://www.alkosto.com/iphone-15-128gb-5g-azul/p/195949036453?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNjQ1MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4560685.393258427,4059010,,"11%","alkosto"
"iPhone 16 128 GB Negro","/medias/195949821813-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNDA4fGltYWdlL3dlYnB8YURJNUwyaGtZaTh4TkRjMk5Ea3lNell4TnpNeE1DOHhPVFU1TkRrNE1qRTRNVE5mTURBeFh6TXhNRmQ0TXpFd1NBfDAxZGZlZjQwZDgyZmMxYzlhNDk4NmY1NjZmYTM4ODc5Yzk2ZDMyNDg2ZWEzZjZmN2RmN2EwNTE1MTExYjcwOTE","https://www.alkosto.com/iphone-16-128gb-negro/p/195949821813?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMTgxMyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4649010,4649010,,"0.00%","alkosto"
"iPhone 16 Pro Max 256 GB Titanio Blanco","/medias/195949805844-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzQ0fGltYWdlL3dlYnB8YUdGakwyZ3hOQzh4TkRjMk5Ea3hOekV5T1RJME5pOHhPVFU1TkRrNE1EVTRORFJmTURBeFh6TXhNRmQ0TXpFd1NBfGU0MGRhNzIyNWRkNzAyMDQ4NTAyNTQ1YTNmYjkzOGEyYzFhYzMwZDcwMDhiMWVkY2U4N2NjOWZlYTE0YTMxNjc","https://www.alkosto.com/iphone-16-pro-max-256gb-titanio-blanco/p/195949805844?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgwNTg0NCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,6969010,6969010,,"0.00%","alkosto"
"iPhone 16 128 GB Verde Azulado","/medias/195949822537-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1MDIyfGltYWdlL3dlYnB8YURVMUwyZ3dNeTh4TkRjMk5Ea3lOVGszTmpZd05pOHhPVFU1TkRrNE1qSTFNemRmTURBeFh6TXhNRmQ0TXpFd1NBfDU1MmNkODI2MTFlMjVhYTZmOWI5ZmMyOWIzODA4NWMxODcxYWZmNTFmMTZhYjM4YjhkMTEyZWJjNzZmYTExZGE","https://www.alkosto.com/iphone16-128gb-verde-azulado/p/195949822537?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjUzNyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4649010,4649010,,"0.00%","alkosto"
"iPhone 14 128 GB Blanco Estrella","/medias/194253488231-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0MjcyfGltYWdlL3dlYnB8YURrM0wyZ3lZeTh4TkRNME1qRXpNakV6T0RBeE5DOHhPVFF5TlRNME9EZ3lNekZmTURBeFh6TXhNRmQ0TXpFd1NBfDAxNzhkNmRjZTczNDkzYzM3YmYxYzMxMmQyNWM3M2Y3YWQ3NzkzN2QwYTdhNzllYmQ3MzQ0ZmEwZWM5OTJmYmM","https://www.alkosto.com/iphone14-128gb-blanco-estrella/p/194253488231?algEvent=eyJvYmplY3RJZCI6IjE5NDI1MzQ4ODIzMSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4365835.443037975,3449010,,"21%","alkosto"
"iPhone 14 128 GB Azul Medianoche","/medias/194253488224-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzOTI2fGltYWdlL3dlYnB8YURVMUwyaGxNUzh4TkRNME1qRXlOelF4T1RReU1pOHhPVFF5TlRNME9EZ3lNalJmTURBeFh6TXhNRmQ0TXpFd1NBfDYwNWZmMDcwYWEyMmIxZDhiYWVmM2I2Yzk5N2JhMjA5YmMwYmQ2Yjg0YWJkOWVkZGM5ZjM4ZWIwZDIzMTI1ODc","https://www.alkosto.com/iphone14-128gb-azul-medianoche/p/194253488224?algEvent=eyJvYmplY3RJZCI6IjE5NDI1MzQ4ODIyNCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4365835.443037975,3449010,,"21%","alkosto"
"iPhone 16 Pro 256 GB Titanio Del Desierto","/medias/195949772184-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1NDE2fGltYWdlL3dlYnB8YURBeEwyaGxPQzh4TkRjMk5Ea3hNRFkwTVRFNE1pOHhPVFU1TkRrM056SXhPRFJmTURBeFh6TXhNRmQ0TXpFd1NBfGY4ODQwMjhmMWQzYzgwNWM3NTA2NmI0M2JkZDYzNTllYzk3MGRkYWFhY2EwOWQ4Mzk4OTQxY2IwNzcxMGEyZjc","https://www.alkosto.com/iphone-16-pro-256gb-titanio-del-desierto/p/195949772184?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MjE4NCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,6379010,6379010,,"0.00%","alkosto"
"iPhone 16 128 GB Rosa","/medias/195949822179-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzM4fGltYWdlL3dlYnB8YURFeUwyZzJaQzh4TkRjMk5Ea3lORGM1TmprMU9DOHhPVFU1TkRrNE1qSXhOemxmTURBeFh6TXhNRmQ0TXpFd1NBfDIyNjliNmY0ZmUzZjNkNTQ3NjY4M2JlZWUxZDg4YmFlNzFiYTg1Y2E0NjRjNTAxNTBmOTA1NDc4YTMwMWQ4N2Y","https://www.alkosto.com/iphone-16-128gb-rosa/p/195949822179?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjE3OSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4649010,4649010,,"0.00%","alkosto"
"iPhone 16 Pro 256 GB Titanio Natural","/medias/195949772375-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0OTg2fGltYWdlL3dlYnB8YUdZNEwyZzRZaTh4TkRjMk5Ea3hNVEl6TVRBd05pOHhPVFU1TkRrM056SXpOelZmTURBeFh6TXhNRmQ0TXpFd1NBfDg2Zjk1OGY5YWY3MGE2NGY1NDZkOGM0Y2JiZjRhZGRlNDhlOWI0NDAzNTIxYTlmYjZjZmU3YzVmZjgxNzVhZTM","https://www.alkosto.com/iphone-16-pro-256gb-titanio-natural/p/195949772375?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MjM3NSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,6379010,6379010,,"0.00%","alkosto"
"iPhone 16 128 GB Azul Ultramarino","/medias/195949822353-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1MTYwfGltYWdlL3dlYnB8YURBNEwyZ3hNUzh4TkRjMk5Ea3lOVE00TmpjNE1pOHhPVFU1TkRrNE1qSXpOVE5mTURBeFh6TXhNRmQ0TXpFd1NBfGI0YzkzZjg2Y2U2NjU1OTViYTdlNGY1NjYzYjA5MjUyMTMxYjAyODU5NDIxMGZiYzg2YTNmMzA4MzA5NjFlYzI","https://www.alkosto.com/iphone-16-128gb-azul-ultramarino/p/195949822353?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMjM1MyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4649010,4649010,,"0.00%","alkosto"
"iPhone 16 128 GB Blanco","/medias/195949821998-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNzM2fGltYWdlL3dlYnB8YURGbUwyZzNaaTh4TkRjMk5Ea3lOREl3TnpFek5DOHhPVFU1TkRrNE1qRTVPVGhmTURBeFh6TXhNRmQ0TXpFd1NBfGE5YmE4OWI2M2VkODNjMzFlYmU2ZmQ3YmM4MDEwZTljNmJmNjA1NTMwNTk0MmYyZTQwZjJlNzEyMjhlNjI5YmQ","https://www.alkosto.com/iphone-16-128gb-blanco/p/195949821998?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMTk5OCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,4649010,4649010,,"0.00%","alkosto"
"iPhone 16 Plus 128 GB Negro","/medias/195949722103-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNDA4fGltYWdlL3dlYnB8YUdGakwyZzFOQzh4TkRjMk5EZzVPREU0T1RNME1pOHhPVFU1TkRrM01qSXhNRE5mTURBeFh6TXhNRmQ0TXpFd1NBfDQ1YTgzOTg5OGFjYzIzZmU0Y2EwYTAwMzFiMDU3ODIyNDdmZWQyZjNlZTY4YjBkMjc5ODdhMTdlYjg1OWVhM2E","https://www.alkosto.com/iphone-16-plus-128gb-negro/p/195949722103?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTcyMjEwMyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiMjA0NjM0YjRkMjk5ODhjMWU2MDZhZjRhZWNmNDA1NzcifQ==",0,5229010,5229010,,"0.00%","alkosto"
"iPhone 15 256 GB 5G Azul","/medias/195949037351-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0MTA4fGltYWdlL3dlYnB8YUdRMkwyZ3pNaTh4TkRNMU5qTXhORFU0TnpFMk5pOHhPVFU1TkRrd016Y3pOVEZmTURBeFh6TXhNRmQ0TXpFd1NBfDAxNThjMzJkY2M2YzVhNDUxZTdmNzllMTA2YzVlOGU2NGY2NGExMjFhYWRhODdjNTliODUyOWYyZTA2MzFhY2U","https://www.alkosto.com/iphone-15-256gb-5g-azul/p/195949037351?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNzM1MSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,4639010,4639010,,"0.00%","alkosto"
"iPhone 15 128 GB 5G Verde","/medias/195949036637-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0MTIwfGltYWdlL3dlYnB8YUdKbEwyZzJaUzh4TkRNMU5qQTJOakkzTVRJMk1pOHhPVFU1TkRrd016WTJNemRmTURBeFh6TXhNRmQ0TXpFd1NBfGU0ZThiNjJmZjNiMmExZWZmZTRkODI3YWFlZDJmNDFkYTk0NDUxMTExMDYzZDQ5NjcxNDhlZWIzN2U0NDJlMDk","https://www.alkosto.com/iphone-15-128gb-5g-verde/p/195949036637?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNjYzNyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,4560685.393258427,4059010,,"11%","alkosto"
"iPhone 16 Pro 512 GB Titanio Negro","/medias/195949772566-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzYwfGltYWdlL3dlYnB8YURsaUwyZzNOeTh4TkRjMk5Ea3hNVGd5TURnek1DOHhPVFU1TkRrM056STFOalpmTURBeFh6TXhNRmQ0TXpFd1NBfGIwZTYwZjJlNzA0Mjc5NDcxMTliODM4ODA2N2VlNzM3N2RhMzZkMDQ2YzFmYmFlODFiZWJmYmZmM2Q1OTE2M2M","https://www.alkosto.com/iphone-16-pro-512gb-titanio-negro/p/195949772566?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3MjU2NiIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,7549010,7549010,,"0.00%","alkosto"
"iPhone 16 Pro 512 GB Titanio Del Desierto","/medias/195949772948-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1NDE2fGltYWdlL3dlYnB8YURjM0wyZzBNQzh4TkRjMk5Ea3hNekF3TURRM09DOHhPVFU1TkRrM056STVORGhmTURBeFh6TXhNRmQ0TXpFd1NBfGFhMjMwNmRiNTJjYWMxMjhkNDEyNTlhNTY1YzQwMTBiOWU2YWU5YmNjYWEyNzJlNTIyMGQ3YzQ0Y2RjMTFlYmI","https://www.alkosto.com/iphone-16-pro-512gb-titanio-del-desierto/p/195949772948?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTc3Mjk0OCIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,7549010,7549010,,"0.00%","alkosto"
"iPhone 16 256 GB Verde Azulado","/medias/195949823435-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1MDIyfGltYWdlL3dlYnB8YURsaEwyZzJZUzh4TkRjMk5Ea3lPVE14T0RrME1pOHhPVFU1TkRrNE1qTTBNelZmTURBeFh6TXhNRmQ0TXpFd1NBfDhiY2Q0YWM2ZDlhMjU2NTJkNGY3YzIyYWIwNmU0N2U2YzhhNjk0MTQzYmRiNjMzODA2YjgxYTgwMjdiODkyM2E","https://www.alkosto.com/iphone16-256gb-verde-azulado/p/195949823435?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMzQzNSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,5219010,5219010,,"0.00%","alkosto"
"iPhone 16 Plus 128 GB Azul Ultramarino","/medias/195949722677-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w1MTYwfGltYWdlL3dlYnB8YURoaUwyZ3pNeTh4TkRjMk5Ea3dNREF5TkRNMU1DOHhPVFU1TkRrM01qSTJOemRmTURBeFh6TXhNRmQ0TXpFd1NBfGFhN2JjNDY5NmNhZmU4NzcxYzBlZGYxMmM5YjYzYTFlNjI1ZTFiMTFkNGRhNDIzNWE0NjA4MDQ4Y2E4YzdmNjg","https://www.alkosto.com/iphone-16-plus-128gb-azul-ultramarino/p/195949722677?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTcyMjY3NyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,5229010,5229010,,"0.00%","alkosto"
"iPhone 15 256 GB 5G Negro","/medias/195949036811-001-310Wx310H?context=bWFzdGVyfGltYWdlc3wzNTUwfGltYWdlL3dlYnB8YURKaUwyZzBZaTh4TkRNMU5qTXdNRE0yTlRnMU5DOHhPVFU1TkRrd016WTRNVEZmTURBeFh6TXhNRmQ0TXpFd1NBfDQyZDQwMjgzYWYyMjY1OWJkYjE2NzAyNTJlZTFkZWRhMDYxY2E1ZmViMjMyMDlmOGZlZGYzZDg4OTVjNDM1MDA","https://www.alkosto.com/iphone-15-256gb-5g-negro/p/195949036811?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTAzNjgxMSIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,4639010,4639010,,"0.00%","alkosto"
"iPhone 16 256 GB Rosa","/medias/195949823077-001-310Wx310H?context=bWFzdGVyfGltYWdlc3w0NzM4fGltYWdlL3dlYnB8YUdNMUwyaGpaaTh4TkRjMk5Ea3lOemMwTmpBM09DOHhPVFU1TkRrNE1qTXdOemRmTURBeFh6TXhNRmQ0TXpFd1NBfDMzMDI4ZmY3NjI4NTk4ODcxNDVjZjJkYjhmMTk1MDhjMDc0OTcwMDEzMGMyZjU1YTY5ODE3YjM1ZmJiOTA0NzU","https://www.alkosto.com/iphone-16-256gb-rosa/p/195949823077?algEvent=eyJvYmplY3RJZCI6IjE5NTk0OTgyMzA3NyIsImluZGV4IjoiYWxrb3N0b0luZGV4QWxnb2xpYVBSRCIsImFjdGlvbiI6InZpZXciLCJxdWVyeUlEIjoiZjI1MDA0NDA1Mjk5ODI4NWUyNWQ1OTQ2OTA4YzdhOTMifQ==",0,5219010,5219010,,"0.00%","alkosto"
